sentence_id,1-gram_add1,1-gram_addk,1-gram_tokentype,2-gram_add1,2-gram_addk,2-gram_tokentype,3-gram_add1,3-gram_addk,3-gram_tokentype,4-gram_add1,4-gram_addk,4-gram_tokentype
585,1.4642192207140642e-209,1.5774749445422333e-208,2.1652510902521082e-268,4.54159543049387e-236,4.0034873446889216e-223,6.363266420102214e-264,5.600276174948327e-250,8.668427393038826e-238,3.9182861580614825e-254,1.9845473386418592e-250,3.915745418367425e-238,1.4885559702151688e-250
586,5.405864019949354e-38,9.623231293353604e-38,9.882637164326635e-45,2.1057113229868945e-41,3.611639519737854e-39,7.976993030972351e-44,1.9882088625864914e-42,4.070083721898967e-40,8.527438790816954e-43,9.949789909625391e-43,2.7181636987254877e-40,9.949789909625391e-43
587,4.286424694908632e-53,7.735757711279952e-53,1.3566305963591293e-64,4.216565572115339e-59,5.986448290553666e-56,1.3280293503874494e-63,5.667415547737081e-61,8.79724417491462e-58,8.708846751789088e-62,2.8389728003679666e-61,5.886633682866363e-58,2.8389728003679666e-61
588,3.9888606178169997e-119,6.647541446404809e-119,9.88870440861885e-149,1.1448857705619071e-128,7.422732906703109e-121,8.322138663713172e-144,4.845514745162185e-136,9.152901230684236e-129,1.6999482208630805e-139,3.661943598006671e-138,4.891942342754466e-131,3.545480916343864e-139
589,7.685590471324103e-295,3.271357206444776e-294,0.0,1.80268e-318,1.2051783512189187e-300,0.0,0.0,8.7821e-319,0.0,0.0,4.1e-322,0.0
590,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
591,7.96289749392562e-114,1.5974405636034983e-113,2.0898126286178527e-144,1.8427596084053687e-123,4.271158495572581e-116,1.87094453505022e-139,6.780280643191082e-132,7.894364389752185e-125,2.245696281817144e-136,2.796252594821474e-135,2.1182144733604064e-128,4.178638460414859e-136
592,1.3643253640537357e-28,3.142429511454298e-28,9.426773810085275e-33,1.4247562281529332e-30,7.576923511164133e-29,3.495558314225739e-32,2.663579987106367e-31,1.6168604352189062e-29,1.3321804969053402e-31,1.3323107070995444e-31,1.0787498947800922e-29,1.3323107070995444e-31
593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,6.409092007205399e-209,9.041862233218895e-209,9.517406631882074e-249,4.5952032091527794e-217,1.3776410456579163e-204,3.4316622701443323e-240,3.414588725571218e-228,2.3730900805143784e-216,1.1795969911838413e-233,1.561118995063607e-231,4.998047499570202e-220,1.7682401176571896e-232
595,2.0148696274733709e-274,4.864419969101748e-273,0.0,5.837169516540937e-303,5.812589795303992e-285,0.0,3.46e-322,3.4039306501356e-306,0.0,0.0,8.54166968235362e-309,0.0
596,3.1069649976603347e-55,3.667311976431548e-55,1.0579976436027586e-60,4.64628571254558e-56,4.251045678707698e-53,7.929116731745005e-59,2.9022833359261813e-57,3.006604130564398e-54,8.713233432674843e-58,1.4524184846682518e-57,2.0079307492257164e-54,1.4524184846682518e-57
597,1.0165499656685795e-94,4.69477081240918e-94,9.555235822383934e-121,4.324420573105198e-106,7.647111269882451e-100,1.8352264883307374e-118,1.3166194666242114e-112,6.796750483541104e-107,3.0700529138347666e-115,3.3732524867919106e-113,2.03869947105558e-107,2.2492745601921045e-113
598,1.956916613810036e-171,5.606617975390704e-171,1.3284434013328176e-208,1.0353070895917176e-187,9.704576776642473e-178,4.26016230726258e-204,6.72896038219943e-194,2.803097280245706e-184,1.2959027379699446e-196,8.539006592961288e-195,3.8513778097513475e-185,4.882293616594308e-195
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,8.268324265702315e-189,1.1652381414917837e-188,1.2488441465289757e-228,1.8735583591037656e-198,9.103057960333067e-187,6.536678330702443e-221,1.4925700985828362e-211,8.143785581201185e-201,1.596750144270447e-216,5.479833714409656e-213,2.315076707212697e-202,1.2050066894623508e-213
601,1.9662518979066206e-64,7.824842237983733e-64,7.919858358081432e-77,2.5356323779440852e-68,3.188514193329147e-64,9.99029086494266e-75,1.4777513042976803e-71,9.55884570501135e-68,2.820328261744709e-73,2.119129281224792e-72,1.4818275138573542e-68,1.2367628124453298e-72
602,2.963666434600716e-242,3.629282866688739e-241,1.1373582991351916e-304,5.528042364260246e-271,1.7813335710600802e-256,4.025149798865708e-299,1.0181583282352993e-281,8.926059159480308e-268,2.0571982810312766e-286,8.220037027414126e-284,6.195360465214903e-270,2.3714602196322496e-284
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,8.983915222247057e-187,1.522589170107637e-185,1.6397040676010407e-248,7.249371925609292e-215,3.071445876500357e-202,2.5607348855886466e-243,2.031080775171066e-228,1.124866925183738e-216,1.059145280989039e-234,1.0372017233425286e-231,2.9784953037527687e-220,5.335391621131969e-233
606,4.788881268259937e-62,9.65659265942908e-62,1.22805099905033e-76,4.357844874558636e-68,2.8433128923443213e-64,6.370861118501546e-75,6.304265484532969e-72,3.643023342154247e-68,3.232304094256391e-73,2.1199576323559258e-72,1.4829857571510383e-68,1.590123616001138e-72
607,6.681363855805518e-34,1.2657511163066243e-33,1.0715853174368308e-40,2.2759346651333602e-34,3.6919579188897844e-32,2.473121292642772e-39,5.652839078747964e-37,1.1415407346396569e-34,2.5888943718859755e-38,1.0123230763277293e-38,2.1391284451568813e-36,5.191033061238838e-39
608,6.269877794587975e-59,1.3909273084247104e-58,8.153166252966715e-69,6.349202676836319e-62,1.9391912789912345e-58,9.926486720748272e-68,1.651517318634442e-64,4.2463071976007526e-61,3.422386675617411e-65,5.549204066395556e-65,1.725779443818928e-61,5.549204066395556e-65
609,1.0465783593600561e-45,1.6716990544241267e-45,8.54360259537759e-49,1.3805903247185806e-45,3.3296864028647083e-43,1.4376129351855154e-47,3.88853527096044e-46,1.1946220571428332e-43,2.9168289735897238e-46,1.9448377462129377e-46,7.968817645046871e-44,1.9448377462129377e-46
610,2.4731112817797147e-29,5.316269758085589e-29,1.21716461334384e-36,1.8156560164709105e-33,1.5085750350633232e-31,3.918378138923548e-36,5.198750828742787e-35,4.7262801380266187e-33,1.518723083667858e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
611,4.30269305332358e-207,6.856281425483985e-206,1.5127844589936717e-264,5.227611570168421e-233,1.0234962511240555e-219,1.778926897602671e-259,1.1162080156614842e-245,1.5945723867347472e-233,6.805006203198897e-251,1.0148976350142822e-246,1.3346172263031577e-234,3.569743286072251e-247
612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
613,5.1610228879788035e-27,1.1474166017623694e-26,9.822212373847659e-33,6.755768561543735e-30,4.312206424457842e-28,1.6851310896840316e-32,3.992248597862161e-31,2.690560515431598e-29,1.4800559024002346e-31,1.3321805096298778e-31,1.0785390985134037e-29,9.992330303246584e-32
614,6.673707357e-315,3.209591066e-315,0.0,0.0,3.616538237554e-312,0.0,0.0,0.0,0.0,0.0,0.0,0.0
615,5.3161931885235936e-118,1.130775171079975e-117,1.744844866848203e-148,1.8421010256287964e-130,3.3582361910122894e-123,3.857960657233223e-145,4.3016814990746134e-138,4.1477132239426984e-131,1.0088271574729181e-140,3.674478746194152e-139,3.7888108142808535e-132,2.006219950877134e-139
616,4.447851233294062e-21,9.153228316624264e-21,1.0337460010761582e-24,7.041088310654942e-23,1.75018965979692e-21,1.8496373155803384e-24,6.969466126980538e-24,1.8801021826427928e-22,2.7894214095848043e-24,3.487117567059882e-24,1.2551169804524686e-22,3.487117567059882e-24
617,1.0655326503441092e-38,4.1292351049881036e-38,1.1757224621963667e-52,1.813120526966012e-45,1.468755763041763e-42,1.492788042976732e-51,1.8961037820313455e-49,1.0461745963063576e-46,1.2025302978838797e-50,3.800366870958355e-50,2.334842556415726e-47,2.375925706378198e-50
618,5.010436003858128e-141,1.0823848274687535e-140,1.420597193995519e-172,9.096217480965945e-153,4.2059539415248285e-144,7.582571569650778e-168,4.058435435655293e-161,3.5378792047402674e-153,1.9421244662433406e-164,2.0513358257935792e-161,2.410241650724016e-153,2.0513358257935792e-161
619,1.151745278273133e-264,2.623149169739466e-264,0.0,1.5054535078274354e-292,1.6245795787649964e-276,2e-323,1.7312698129846994e-305,5.509396152167052e-290,4.550605620653e-312,8.9444086151643e-310,1.1488784678400046e-294,4.0308891070405e-311
620,1.9365015398879203e-53,4.0059327772631206e-53,8.603794758095038e-61,5.360573713438e-54,8.323861660134022e-51,4.36538776507054e-58,7.223198374825981e-56,1.1952124995768735e-52,8.122954598827244e-57,7.250749836359249e-57,1.267722033894409e-53,4.0816857746977555e-57
621,3.255724365142921e-73,7.109051391979838e-73,9.610742695793973e-89,1.2170680048103398e-80,2.877679916459386e-76,1.2222976183844066e-86,3.1552894359660695e-83,5.565881058773196e-79,2.782227156029536e-84,1.5833539754390097e-83,3.737461216168224e-79,1.5833539754390097e-83
622,5.308792593815796e-205,1.0260832308872887e-204,2.884897774655373e-256,1.2508281542812218e-227,1.4465557161101495e-215,1.4827558942275142e-250,4.7447416188522894e-237,4.1255791042352536e-225,4.430243765592685e-241,5.961611330909305e-239,4.291571071048279e-227,1.5693058658316868e-239
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,4.1443404339258223e-50,9.164283812577582e-50,1.0081743269916206e-60,2.2059501842597995e-55,2.336120802362769e-52,9.660018885392202e-60,2.8991666726877155e-57,3.000154536681061e-54,5.9411312837518645e-58,1.4524184846682518e-57,2.0079307492257164e-54,1.4524184846682518e-57
625,3.211259102589203e-65,4.325001199251589e-65,1.2465391518089371e-76,2.213408291284066e-70,8.751958110032783e-67,6.694283619127619e-75,4.23122663306151e-72,2.2153764351737133e-68,9.837543714179082e-73,2.1201648213348504e-72,1.483275600942136e-68,2.1201648213348504e-72
626,8.459925154982536e-157,2.327695117935193e-156,1.5942131588686383e-196,3.805928549006476e-175,8.356350681893234e-166,5.711357024421569e-193,3.349008577098118e-183,3.6430852527035875e-174,1.0153091262451215e-185,1.1439607067526331e-183,1.529978746054603e-174,8.580543817581871e-184
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,2.150341842028256e-134,3.533162416686499e-134,1.2365692500573933e-164,4.6154336486080646e-147,6.191815180194624e-139,5.440128124207057e-159,3.5934492959971694e-153,1.9146406265757912e-145,6.175424656331583e-156,1.2076832048176657e-153,7.785148598266746e-146,9.058509261311944e-154
629,2.655225984857615e-147,7.184486544019587e-147,1.6054537156393563e-192,3.2032246090000855e-165,1.2087236121536558e-155,4.2013055126949345e-186,5.244945267759231e-178,5.420808072654108e-169,4.17179267793593e-182,5.8342520027280645e-180,5.186304289339566e-171,1.8144532363909524e-180
630,7.022467170151917e-28,1.4068731559843571e-27,9.519294925037358e-33,5.925134683839794e-29,4.7518819100733736e-27,1.291427566829187e-31,1.3286717330226745e-30,1.019225348994556e-28,1.0275404261801297e-31,1.3312698393596233e-31,1.0770658282061355e-29,7.494156174510601e-32
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,8.463474086240896e-291,8.012021860828892e-289,0.0,0.0,6.3169068281e-313,0.0,0.0,0.0,0.0,0.0,0.0,0.0
633,3.6197739612601695e-236,1.89418544321242e-234,1.9605e-320,1.2830686822434372e-264,9.328832508605413e-248,1.200360589887e-311,6.291929842183744e-288,4.067716247275459e-272,3.733981883991509e-301,2.7960514337507886e-297,1.9651155484489597e-282,3.3134269564601798e-301
634,1.0428741415960012e-20,2.2011838475414884e-20,9.407757915839696e-25,2.9013409529179356e-23,6.727834145053668e-22,9.820832458002061e-25,6.972190636678616e-24,1.8815719453963064e-22,3.922623857228632e-24,3.487117567059882e-24,1.2551169804524686e-22,3.487117567059882e-24
635,4.779446565115979e-297,3.697527630328092e-296,0.0,0.0,1.1658593346787175e-308,0.0,0.0,0.0,0.0,0.0,0.0,0.0
636,1.6489626565673126e-30,2.7415615008095855e-30,1.0802427224707763e-36,6.437737682426498e-34,4.5537038547747185e-32,5.31826682992291e-36,5.200782732404216e-35,4.729973450846333e-33,2.820876226273046e-35,2.604203884088242e-35,3.162561989973885e-33,2.604203884088242e-35
637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
638,1.4898554547891617e-171,5.212511935514452e-171,2.23015020808397e-216,2.1768779156787067e-188,2.2638115043726872e-177,3.4168538147796614e-211,1.7565918924697365e-199,4.400382632954751e-189,2.1249140830427017e-204,7.334816164184558e-202,9.180601118691711e-192,8.067527575953298e-203
639,1.3437342219357842e-96,1.3936900900096592e-96,1.6038951375134015e-120,7.90525616977769e-111,2.017151592909466e-105,1.011067879308361e-117,6.724146730829827e-113,3.037836040352158e-107,9.458969637486084e-114,3.3739118402881576e-113,2.0394963828003484e-107,3.3739118402881576e-113
640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,1.3211656525399354e-258,5.301165711740609e-257,0.0,7.749757239929158e-291,2.3452845161611805e-273,0.0,3.82888966944e-313,4.7583577210898644e-297,4e-323,3.4344e-317,9.972913648456435e-302,3.09883e-319
642,1.042079842197937e-267,1.9174576769131641e-267,1.2816e-320,8.563397157210751e-285,7.577932227317846e-269,2.6647794426e-313,5.345527801156393e-298,1.8688686914430643e-283,3.240947953624729e-304,1.2064853554314373e-298,4.626656140031593e-284,6.787806709867606e-299
643,3.195855188186702e-20,6.478145911819716e-20,1.1389671401968723e-24,1.0666634001198565e-23,1.7174674641843164e-22,1.9670963050363106e-24,6.973553523962011e-24,1.8823075090895934e-22,6.973553523962011e-24,3.487117567059882e-24,1.2551169804524686e-22,3.487117567059882e-24
644,4.18179903383593e-260,7.126050201292497e-259,0.0,1.2168759268027824e-289,5.9592243403582144e-273,0.0,1.476231595219007e-305,5.284412118624211e-290,3.860855732e-314,2.01132437630727e-309,3.187665827735049e-294,2.9651699123817e-311
645,1.9849211760907324e-40,4.670429293478947e-40,1.0091212105568603e-48,4.2628126906255317e-44,1.581885719944227e-41,3.7004621837692025e-48,7.76416532208897e-46,2.778212872875413e-43,1.184903871479952e-46,1.944457672391126e-46,7.965703913428215e-44,1.296558497475292e-46
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,1.4e-322,1.6195e-320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,2.68740600143877e-60,8.298330599499949e-60,1.1322222035140403e-72,6.427143673089955e-62,5.958794184650081e-58,4.9776024938060626e-71,1.0408119969486372e-67,4.897526662695673e-64,7.263714628099323e-70,2.1687167821770616e-68,1.1798472611321903e-64,1.3557129058916143e-68
649,1.6410913479514423e-160,4.161913999155533e-160,9.259430009486932e-189,7.521139564836815e-168,1.7151674847729262e-158,9.784589326991978e-184,6.788245652650087e-175,4.939388545171568e-166,1.3560964799664572e-177,2.9920932325710796e-176,1.7776853454228126e-167,7.3691128240258995e-177
650,5.323087832066218e-67,1.6493507194212422e-66,8.89878675156848e-81,6.904924547473209e-74,7.00054004258676e-70,6.452814138973994e-80,8.277037842866017e-76,6.504941389147876e-72,9.323018003107298e-77,4.1441845608578e-76,4.348506599068121e-72,4.1441845608578e-76
651,5.757840888192042e-62,6.402977706624134e-62,8.607961241964823e-69,1.7086179361315592e-62,4.764870466707326e-59,4.98188468172237e-66,3.8730806577132864e-64,1.1152103606012155e-60,5.338604241795412e-65,5.546493700044871e-65,1.724094605935672e-61,3.237035705397409e-65
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,4.5979206623399466e-74,1.2265313315590843e-73,1.1094972613073095e-92,1.3925645435576534e-83,6.796311022247508e-79,3.034392193037964e-91,1.235304018341275e-86,3.818530792915707e-82,7.734745236882804e-88,3.094301300447546e-87,1.0952802235522785e-82,2.0632707524615713e-87
654,1.2825414082578807e-61,2.3798471170416986e-61,1.1063126574627351e-72,2.1323056151635356e-66,6.397413534338334e-63,1.4187446349132201e-71,2.1585894311526732e-68,7.5142237072374185e-65,4.672873020523545e-69,1.0846763225949095e-68,5.059453074813626e-65,1.0846763225949095e-68
655,5.410224457974918e-224,1.0640608201867024e-223,1.3575331197328384e-276,1.869902752227508e-247,3.6903217885416233e-234,6.397379481011972e-271,5.2329772659222214e-257,2.1265528333743316e-244,2.2542664115932716e-261,7.57932730648076e-258,3.3628824280283717e-245,4.423434775338028e-258
656,7.822537122216251e-78,1.876118532919242e-77,1.282115626261352e-96,3.0726929360081644e-89,9.979765235550811e-85,2.3650012700464136e-95,1.2087111339495647e-90,4.809011541152139e-86,1.3457118966140665e-91,6.049464676881073e-91,3.2122789799502926e-86,6.049464676881073e-91
657,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
658,2.9342722087019605e-220,1.711004329361945e-219,1.480907028481077e-276,5.896169725398672e-238,1.6317480549784662e-223,9.408099848796582e-269,7.381072285736608e-254,8.777657291132767e-241,6.862040393925077e-262,4.527655001557735e-257,2.7778992317513316e-244,1.2237580189828494e-258
659,2.5498546234068177e-139,1.0867372142352024e-138,1.6350373355699895e-176,1.8977645021422466e-156,7.199323011759444e-148,7.181660611282015e-173,1.0511377755294531e-163,2.313924003149458e-155,3.8754338450082696e-167,6.009184888151334e-165,1.1756119989878483e-156,1.9330341366317177e-165
660,4.933393160452627e-48,9.602652653720258e-48,9.76179312921952e-57,8.652769069605406e-52,6.02317911426099e-49,1.6072531033062638e-55,1.483213966809286e-53,1.023353530908977e-50,3.5005745595728407e-54,7.430572967562777e-54,6.849051785608919e-51,7.430572967562777e-54
661,1.9354055137840343e-107,5.488562744895519e-107,1.4298087768644963e-136,1.2928309261094329e-117,1.1790878988243312e-110,1.0511041770280396e-132,3.528857974922767e-124,2.8334568633422144e-117,1.881301080915358e-127,7.3516075746309e-127,3.232592216932329e-120,3.337773456797968e-128
662,1.415356278335385e-41,1.4821653285746368e-41,9.908402036613338e-45,6.995316736717703e-42,1.0636639423848937e-39,1.2236478638535435e-43,1.9893746256252406e-42,4.074855681318877e-40,1.1192419677096324e-42,9.949789909625391e-43,2.7181636987254877e-40,9.949789909625391e-43
663,4.625751827690148e-207,2.3047651516551634e-207,1.7530204395491593e-244,1.6443442665832615e-220,3.731903080711351e-209,1.8016520628489966e-237,7.071587784545192e-228,9.134471565920338e-217,2.3685605376367003e-230,3.558665109482333e-228,6.168643012406966e-217,3.558665109482333e-228
664,6.013486894639818e-27,1.322724124522909e-26,1.1077276760088452e-32,3.595605805020989e-30,1.8784322950630724e-28,2.825941220124539e-32,2.6620191432815166e-31,1.614966971256515e-29,1.014980493353657e-31,1.3323107070995444e-31,1.0787498947800922e-29,1.3323107070995444e-31
665,3.5296397468670195e-128,8.942219108790101e-128,2.1306450109733935e-160,1.9758653676566605e-141,2.0100634752874594e-133,3.854670843819622e-156,2.441438268817205e-149,8.552310515478418e-142,1.6348079404198172e-152,2.7454667215866275e-150,9.556117485439331e-143,1.2360637955410414e-150
666,3.48140270123688e-288,1.1381181192538226e-287,0.0,4.297444e-317,1.8201966403486834e-298,0.0,0.0,3.6403e-320,0.0,0.0,0.0,0.0
667,7.42449074998741e-179,2.0341828168674088e-178,1.5334066228847233e-220,1.3511036071233645e-194,7.864725942526496e-184,8.412993353562615e-216,8.192552206747441e-205,1.4258562931053775e-194,1.0794211822683738e-208,9.566418702285557e-206,1.6177237298360851e-195,3.5888096112025767e-206
